sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.04088089995,800050,0.2090413423905218,15,0.16118268472556904
0.1,0.02407776435,800051,0.20516121626821465,14,0.15693861424395461
0.1,0.05023960699,800052,0.21296574175974312,15,0.16438696343287834
0.1,0.03368755698,800053,0.20758323416507249,14,0.15911561614886569
0.1,0.01511315076,800054,0.20375926886213888,15,0.15553605908756235
0.1,0.03312692105,800055,0.20730364748606694,15,0.15896995469400879
0.1,0.04923284634,800056,0.21278179397593425,14,0.16401454764816861
0.1,0.0510249264,800057,0.2134764815741001,15,0.16467990322717069
0.1,0.03487509509,800058,0.20786096581377014,14,0.15943161422715482
0.1,0.03202207048,800059,0.20683547105239558,16,0.15869246663252426
0.1,0.007325868558,800060,0.20290171603970458,16,0.15483204994008939
0.1,0.02458961247,800061,0.20537454775743072,16,0.15703845296969968
0.1,0.02127135859,800062,0.20447687114491703,15,0.15643191770631484
0.1,0.0142091091,800063,0.20360068051045446,15,0.1554290165108545
0.1,0.03250977608,800064,0.20766356778034722,15,0.15881451783555917
0.1,0.07151424191,800065,0.22310812075850645,15,0.17357696779183851
0.1,0.04808169009,800066,0.21206969494721026,15,0.16359806598845686
0.1,0.02517246374,800067,0.20550200234092159,13,0.15715310262546345
0.1,0.01260111688,800068,0.20342117226897447,10,0.15525675457818583
0.1,0.00726589075,800069,0.20300784292450624,13,0.1548273564122726
0.1,0.0170643507,800070,0.20387691528808602,15,0.15578733187104213
0.1,0.0387340239,800071,0.20896443357388481,14,0.16052722636112307
0.1,0.06608102918,800072,0.22021754818074146,16,0.17100464344295624
0.1,0.06640764383,800073,0.22021163437979632,14,0.17115542776342074
0.1,0.05343718018,800074,0.21406012934304033,14,0.16560744905285665
0.1,0.078149546,800075,0.22644641923277536,14,0.17690319911743166
0.1,0.03393245339,800076,0.2075170339650077,14,0.15917995589620751
0.1,0.0652103708,800077,0.21948829516210533,13,0.17060529334404195
0.1,0.03837018451,800078,0.20858216897965084,15,0.16042154490537661
0.1,0.01833772262,800079,0.20429650097428162,16,0.15596750509738336
0.1,0.02095071735,800080,0.20488553209712115,15,0.1563801673272022
0.1,0.02383549377,800081,0.20509235891953706,14,0.15689312470218764
0.1,0.08211141684,800082,0.22904318186779796,15,0.17897785270137953
0.1,0.01187032729,800083,0.20327862078634143,14,0.15518338287052535
0.1,0.04636784315,800084,0.21207145573473771,15,0.1629950355513419
0.1,0.02642177633,800085,0.20558930230225658,15,0.15740679159509896
0.1,0.03737867851,800086,0.20854689021205794,15,0.16013144305610388
0.1,0.0188835136,800087,0.20429325548265753,16,0.15605044499727536
0.1,0.06317543354,800088,0.21870636816712105,13,0.16968617375121842
0.1,0.05225432015,800089,0.21428790255809066,14,0.16514903368885589
0.1,0.05212398997,800090,0.2139063568506136,14,0.16509974765242669
0.1,0.04284405194,800091,0.20999939769866291,15,0.16180727441669707
0.1,0.009590049731,800092,0.20313368024024009,15,0.15498570190457578
0.1,0.03196449954,800093,0.20700631479245585,14,0.15867703383658374
0.1,0.0155398446,800094,0.20388311100164622,15,0.15558908930438584
0.1,0.0253371919,800095,0.20532951905017674,15,0.15718566969045139
0.1,0.02310069668,800096,0.205059650680781,14,0.15675448182004553
0.1,0.03539712637,800097,0.20797100630833282,17,0.15957453370634628
0.1,0.03183508921,800098,0.2072679822990737,17,0.15864441005727462
0.1,0.01186954104,800099,0.20321778562662118,14,0.1551837788292475
