sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.04513295773,800042,0.21762220345088767,25,0.14407111815431398
0.1,0.05374549761,800043,0.21969386503536012,25,0.1470450216507978
0.1,0.02353647923,800044,0.2094968045568284,25,0.13869090229659425
0.1,0.04764605362,800045,0.21727972448303856,25,0.1448915667132217
0.1,0.02807616885,800046,0.21184052134429415,25,0.13955685727726344
0.1,0.03931953966,800047,0.21430405499148322,25,0.14231856830190023
0.1,0.02716885996,800048,0.21168765869135137,25,0.13937341277908005
0.1,0.00698118721,800049,0.20810452881318997,25,0.13679345301725357
0.1,0.04088089995,800050,0.2163496812512665,25,0.14276927888875141
0.1,0.02407776435,800051,0.21083165634238007,25,0.13878426530047325
0.1,0.05023960699,800052,0.21898028611640313,25,0.14577935247808757
0.1,0.03368755698,800053,0.21509830544080424,25,0.14084069313219136
0.1,0.01511315076,800054,0.21074555575975865,25,0.1374808834195565
0.1,0.03312692105,800055,0.21234201586293597,25,0.1406913753093666
0.1,0.04923284634,800056,0.21878941552921288,25,0.14542933525353982
0.1,0.0510249264,800057,0.22110363361325941,25,0.14606776102621508
0.1,0.03487509509,800058,0.21417273208014259,25,0.14112590609547981
0.1,0.03202207048,800059,0.21206042948412215,25,0.14042761874204374
0.1,0.007325868558,800060,0.20856283570188081,25,0.13681283326682456
0.1,0.02458961247,800061,0.21112572727553236,25,0.13887825509255516
0.1,0.02127135859,800062,0.21049207955160348,25,0.13831154685397754
0.1,0.0142091091,800063,0.20882923737694839,25,0.13737204568738764
0.1,0.03250977608,800064,0.21222613453064337,25,0.14054148170065009
0.1,0.07151424191,800065,0.23195583872575304,25,0.1544818678094072
0.1,0.04808169009,800066,0.21794649544243219,25,0.14503908293221651
0.1,0.02517246374,800067,0.21116026000738991,25,0.13898481322639569
0.1,0.01260111688,800068,0.20880078868356952,25,0.13720980872601365
0.1,0.00726589075,800069,0.20786001610939561,25,0.13681109347417278
0.1,0.0170643507,800070,0.20877838922823749,25,0.13770893996606129
0.1,0.0387340239,800071,0.21438437391544782,25,0.14215375201208627
0.1,0.06608102918,800072,0.22496874010919388,25,0.15202726782216849
0.1,0.06640764383,800073,0.22656691357050363,25,0.15216252642103384
0.1,0.05343718018,800074,0.22176876861294864,25,0.14693759499908163
0.1,0.078149546,800075,0.23317783151677529,25,0.15761109985085442
0.1,0.03393245339,800076,0.2125869883345731,25,0.1408893501998649
0.1,0.0652103708,800077,0.22591182942687807,25,0.15164687239068236
0.1,0.03837018451,800078,0.21608458298700872,25,0.14206022378378072
0.1,0.01833772262,800079,0.2096512798458405,25,0.13787786335873203
0.1,0.02095071735,800080,0.21004379948954477,25,0.13826048163609697
0.1,0.02383549377,800081,0.21045688968173754,25,0.13874024745771399
0.1,0.08211141684,800082,0.23430084109038218,25,0.15958044056488419
0.1,0.01187032729,800083,0.20922450611579332,25,0.13714238325665537
0.1,0.04636784315,800084,0.2166814522693104,25,0.14446671092205049
0.1,0.02642177633,800085,0.21277486325229536,25,0.13923046958637533
0.1,0.03737867851,800086,0.21275227692292034,25,0.14178637070721134
0.1,0.0188835136,800087,0.21067223088676554,25,0.13795647899845109
0.1,0.06317543354,800088,0.2243444323059085,25,0.15077912115342518
0.1,0.05225432015,800089,0.2210778828934809,25,0.14650417296240897
0.1,0.05212398997,800090,0.21990976220561273,25,0.14645037357617549
0.1,0.04284405194,800091,0.21613140079632986,25,0.14335308380957393
0.1,0.009590049731,800092,0.20888481628391967,25,0.13695790682505243
0.1,0.03196449954,800093,0.2135047453236037,25,0.14041781350599802
0.1,0.0155398446,800094,0.20912029851961578,25,0.13751928073049263
0.1,0.0253371919,800095,0.21089744838284211,25,0.13901638445846554
0.1,0.02310069668,800096,0.21080370132144757,25,0.13861387899564107
0.1,0.03539712637,800097,0.21422036981873885,25,0.14125979118366747
0.1,0.03183508921,800098,0.21032262057286594,25,0.14039928060250081
0.1,0.01186954104,800099,0.21010466897502966,25,0.13715003472796208
