sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.03487509509,800058,0.21274390142024435,12,0.1411132429377219
0.1,0.03202207048,800059,0.21226271421209433,12,0.1404209956479486
0.1,0.007325868558,800060,0.20818712216259269,12,0.13680223615097376
0.1,0.02458961247,800061,0.21070754052556082,13,0.13886823155501085
0.1,0.02127135859,800062,0.21026074769858594,14,0.13830000090745984
0.1,0.0142091091,800063,0.20893741940267427,15,0.13735961946979441
0.1,0.03250977608,800064,0.2124446678058286,15,0.14053133589232319
0.1,0.07151424191,800065,0.22891654442335799,15,0.15444475960097087
0.1,0.04808169009,800066,0.21744375494441495,15,0.14502712732167752
0.1,0.02517246374,800067,0.21071806668753773,14,0.13897285081588659
0.1,0.01260111688,800068,0.2085379739018462,16,0.13719931625346621
0.1,0.00726589075,800069,0.20832643048848606,15,0.13679725614511015
0.1,0.0170643507,800070,0.20948673922512773,15,0.13769529015779941
0.1,0.0387340239,800071,0.214394688691918,14,0.14214061135622968
0.1,0.06608102918,800072,0.22632181541608951,15,0.15201102259264465
0.1,0.06640764383,800073,0.22637521065845798,14,0.15215506033474646
0.1,0.05343718018,800074,0.22017528487019877,13,0.14691808915564028
0.1,0.078149546,800075,0.2326041964587747,12,0.15760015206214723
0.1,0.03393245339,800076,0.21304313711013453,14,0.14087641722201957
0.1,0.0652103708,800077,0.22526976483206679,13,0.1516346892709319
0.1,0.03837018451,800078,0.21414996495491995,13,0.14204387295671364
0.1,0.01833772262,800079,0.20967060112499405,13,0.13786420881397562
0.1,0.02095071735,800080,0.20983008075768711,12,0.13825038634389747
0.1,0.02383549377,800081,0.21016113616613874,14,0.13873134937749573
0.1,0.08211141684,800082,0.234806179931176,15,0.15956776715755069
0.1,0.01187032729,800083,0.20867857245485541,14,0.13713126896401878
0.1,0.04636784315,800084,0.21720076434382013,15,0.14445780906987385
0.1,0.02642177633,800085,0.21104420278166208,15,0.13921277505249405
0.1,0.03737867851,800086,0.21383019458947489,15,0.14176792395696125
0.1,0.0188835136,800087,0.20961744181363054,15,0.13794113265953606
0.1,0.06317543354,800088,0.22455330402495169,13,0.15076772926483292
0.1,0.05225432015,800089,0.21963373393460403,14,0.14648518436914562
0.1,0.05212398997,800090,0.21918328827873654,14,0.14644143346366215
0.1,0.04284405194,800091,0.21591173389012805,16,0.1433420454696798
0.1,0.009590049731,800092,0.2085573281117501,15,0.13694545916850145
0.1,0.03196449954,800093,0.21222542301977879,14,0.14040366205909266
0.1,0.0155398446,800094,0.20917602770643604,15,0.13751076585014957
0.1,0.0253371919,800095,0.21083068150751613,15,0.13900610822500178
0.1,0.02310069668,800096,0.21059616029316361,14,0.13860124731335402
0.1,0.03539712637,800097,0.21382282448793921,16,0.14124609672800573
0.1,0.03183508921,800098,0.21255790023779333,17,0.14037246081597157
0.1,0.01186954104,800099,0.20904381562371002,14,0.13713156153188072
