sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.02747569592,800000,0.20741859955749803,25,0.15297511105662126
0.1,0.007188864364,800001,0.20423211447085793,25,0.15021217485370361
0.1,0.0248800395,800002,0.2063503863512301,25,0.15244539850446026
0.1,0.0221793804,800003,0.20593187518245942,25,0.15195027439630415
0.1,0.01848106178,800004,0.20538446778090222,25,0.15135832799203588
0.1,0.03142242103,800005,0.20854160989698708,25,0.15387226024919615
0.1,0.0310509311,800006,0.20814927674956851,25,0.15378319039584282
0.1,0.03675466264,800007,0.20947328504094032,25,0.15526219413157344
0.1,0.03700453326,800008,0.20989191479229505,25,0.15533276199275414
0.1,0.04057261234,800009,0.21105792181742034,25,0.15637857699504773
0.1,0.02859757958,800010,0.20745357349635762,25,0.15321758834600424
0.1,0.03821258868,800011,0.21086247602344632,25,0.15567810802085244
0.1,0.0210063303,800012,0.20615509757015216,25,0.15175010451988993
0.1,0.01188283019,800013,0.20472813015644961,25,0.15056725266061677
0.1,0.04828347272,800014,0.21348157058808453,25,0.15892814520802057
0.1,0.03064076818,800015,0.20788446627600998,25,0.15368437553636818
0.1,0.03883985278,800016,0.2102669649242358,25,0.1558604499131421
0.1,0.01092681137,800017,0.20502719297601482,25,0.15048108954518774
0.1,0.004377521349,800018,0.20410840053518839,25,0.15008140577991483
0.1,0.02154861535,800019,0.20578632472150193,25,0.15184174987259205
0.1,0.03765087566,800020,0.20985897963153138,25,0.15551624754406465
0.1,0.03729671432,800021,0.20979372942746957,25,0.15541514698985537
0.1,0.004768162221,800022,0.20415323893480547,25,0.15009495441779946
0.1,0.0107195281,800023,0.20424989716864203,25,0.15046108923972479
0.1,0.03024711087,800024,0.2078318555521611,25,0.15359264408861814
0.1,0.06471081095,800025,0.22088077825763275,25,0.16554415939538664
0.1,0.04631810424,800026,0.21307694538779434,25,0.15824175459379783
0.1,0.01981325651,800027,0.20576856697197846,25,0.15155862692250582
0.1,0.01721432348,800028,0.2048941612370086,25,0.151179555261932
0.1,0.01822256313,800029,0.20540288172875051,25,0.15132247031980994
0.1,0.02044234923,800030,0.20594959907755325,25,0.15165797956258611
0.1,0.02972990121,800031,0.20832285182918997,25,0.153475747465009
0.1,0.02251236156,800032,0.20597264180631131,25,0.15200658300167122
0.1,0.03866941375,800033,0.21044103094294234,25,0.15581145961650689
0.1,0.05223901756,800034,0.2153093708243321,25,0.16037872551429289
0.1,0.01166163844,800035,0.20419613281641527,25,0.15054286635690797
0.1,0.01817512215,800036,0.20549933042007604,25,0.15131483213661209
0.1,0.03791306068,800037,0.21038647654503995,25,0.15559223346293649
0.1,0.0569420759,800038,0.21720388657101922,25,0.1622246102569978
0.1,0.03898905098,800039,0.21063896507332938,25,0.15590395830201395
0.1,0.01857526638,800040,0.2057167897197382,25,0.15137176630805604
0.1,0.03106607447,800041,0.20822776476759242,25,0.1537853031271148
0.1,0.04513295773,800042,0.21253110846015844,25,0.15783917562811864
0.1,0.05374549761,800043,0.21592545424689671,25,0.16095668757893197
0.1,0.02353647923,800044,0.20664088085287691,25,0.15219211595591617
0.1,0.04764605362,800045,0.2136992805582541,25,0.15870225228679685
0.1,0.02807616885,800046,0.2076217803556385,25,0.1531034169642537
0.1,0.03931953966,800047,0.21041627507655297,25,0.1560024874492156
0.1,0.02716885996,800048,0.20694104585457651,25,0.15290737510647714
0.1,0.00698118721,800049,0.20435224276084904,25,0.15020005572054984
0.1,0.04088089995,800050,0.21090318892968624,25,0.15647619930068785
0.1,0.02407776435,800051,0.2066444617760847,25,0.15229024807440072
0.1,0.05023960699,800052,0.21464007686957659,25,0.15963355412655897
0.1,0.03368755698,800053,0.20911472997156072,25,0.15443972287224572
0.1,0.01511315076,800054,0.20525066448866283,25,0.1509118577972911
0.1,0.03312692105,800055,0.20886635359622427,25,0.15429667861160945
0.1,0.04923284634,800056,0.21413161590294777,25,0.1592670181380533
0.1,0.0510249264,800057,0.21468170505112921,25,0.159923107106613
0.1,0.03487509509,800058,0.20888842078662398,25,0.15474976099632942
0.1,0.03202207048,800059,0.20824727252877892,25,0.15401998664191449
0.1,0.007325868558,800060,0.20442129083481,25,0.15022040350368188
0.1,0.02458961247,800061,0.20688872045312157,25,0.15239005707778316
0.1,0.02127135859,800062,0.20603259055081152,25,0.15179390202087198
0.1,0.0142091091,800063,0.20509460877816102,25,0.15080590301971103
0.1,0.03250977608,800064,0.20843875174007992,25,0.15414191501220376
0.1,0.07151424191,800065,0.22388120804445411,25,0.16870227586686315
0.1,0.04808169009,800066,0.21352693148764965,25,0.15885352269763939
0.1,0.02517246374,800067,0.20694516795550286,25,0.15250231022595773
0.1,0.01260111688,800068,0.20438302703425362,25,0.1506347834737912
0.1,0.00726589075,800069,0.20449778065464339,25,0.15021546621651291
0.1,0.0170643507,800070,0.20513645600008421,25,0.15115903357221683
0.1,0.0387340239,800071,0.21018200628305542,25,0.15582871683745927
0.1,0.06608102918,800072,0.22127929271772798,25,0.16616175014469775
0.1,0.06640764383,800073,0.22191336306408638,25,0.16631125944480998
0.1,0.05343718018,800074,0.21627144702306,25,0.16083762788352604
0.1,0.078149546,800075,0.22843315095513242,25,0.17198983019580666
0.1,0.03393245339,800076,0.20932037802783304,25,0.15450168892468441
0.1,0.0652103708,800077,0.22070868060714752,25,0.16576812777055466
0.1,0.03837018451,800078,0.21047941796369943,25,0.15572402534828478
0.1,0.01833772262,800079,0.205891407885952,25,0.15133887498585166
0.1,0.02095071735,800080,0.20620581208977834,25,0.15174240642744227
0.1,0.02383549377,800081,0.20610284409553462,25,0.1522471612418968
0.1,0.08211141684,800082,0.23032649369756736,25,0.1740366052148388
0.1,0.01187032729,800083,0.20462061639320031,25,0.15056380265697544
0.1,0.04636784315,800084,0.21269148528395496,25,0.15826104429658444
0.1,0.02642177633,800085,0.20718840435685576,25,0.15275211134824115
0.1,0.03737867851,800086,0.20959533504983296,25,0.15543870366181126
0.1,0.0188835136,800087,0.20553823992346124,25,0.15141899561453168
0.1,0.06317543354,800088,0.22052307077719549,25,0.16486493946171571
0.1,0.05225432015,800089,0.21547747628577416,25,0.16038527664381039
0.1,0.05212398997,800090,0.21513846337699546,25,0.16033510778955354
0.1,0.04284405194,800091,0.21153454452185774,25,0.15708994633566303
0.1,0.009590049731,800092,0.20460117418548474,25,0.15037054236968386
0.1,0.03196449954,800093,0.20820386475674368,25,0.15400389167587028
0.1,0.0155398446,800094,0.20512755469200283,25,0.15096261787863896
0.1,0.0253371919,800095,0.20684688706877169,25,0.15253577456604261
0.1,0.02310069668,800096,0.20664109472363423,25,0.15211226544569528
0.1,0.03539712637,800097,0.20949854421791619,25,0.15489001910621494
0.1,0.03183508921,800098,0.20810334435215264,25,0.15397190805858127
0.1,0.01186954104,800099,0.20501096602352109,25,0.15056512200440822
