sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.02747569592,800000,0.20854274934162129,12,0.14837942139977287
0.1,0.007188864364,800001,0.20558873939493777,14,0.14566236963465651
0.1,0.0248800395,800002,0.20822832411583278,13,0.14786052370097363
0.1,0.0221793804,800003,0.20766842533830954,15,0.14737333075386316
0.1,0.01848106178,800004,0.20742278471900022,17,0.1467944328199195
0.1,0.03142242103,800005,0.20940739703877992,16,0.14926417377985532
0.1,0.0310509311,800006,0.20942545428083648,15,0.14917867232183904
0.1,0.03675466264,800007,0.21116067309628495,15,0.15063226635784874
0.1,0.03700453326,800008,0.21107609450457743,16,0.1507024827576984
0.1,0.04057261234,800009,0.21236783678719195,15,0.15173202098928146
0.1,0.02859757958,800010,0.20855910796583607,16,0.14862195632586397
0.1,0.03821258868,800011,0.21177048193770776,15,0.15104126031698725
0.1,0.0210063303,800012,0.20710238832455355,16,0.14717592979657043
0.1,0.01188283019,800013,0.2060258875416037,15,0.14601163400659653
0.1,0.04828347272,800014,0.21550555602304422,16,0.15424279723933673
0.1,0.03064076818,800015,0.20889458559148633,14,0.14908119189371297
0.1,0.03883985278,800016,0.21162183220879713,16,0.15122332090298538
0.1,0.01092681137,800017,0.20551748972821776,16,0.14592645608817045
0.1,0.004377521349,800018,0.20544840076879692,15,0.14553406868136173
0.1,0.02154861535,800019,0.20715413454993734,15,0.14726480594988423
0.1,0.03765087566,800020,0.21153415541794271,14,0.15088281076470611
0.1,0.03729671432,800021,0.2110139709002814,14,0.15078249260966753
0.1,0.004768162221,800022,0.20494596190446823,15,0.14554852149454758
0.1,0.0107195281,800023,0.20586010892200529,16,0.14590876761479354
0.1,0.03024711087,800024,0.20895497160970949,14,0.1489901743039892
0.1,0.06471081095,800025,0.22294962130784857,13,0.16076621293203497
0.1,0.04631810424,800026,0.21485368805278071,13,0.15356643643804349
0.1,0.01981325651,800027,0.20717024599812556,15,0.14698578571293966
0.1,0.01721432348,800028,0.20745595076896378,12,0.14661644636960136
0.1,0.01822256313,800029,0.20635299652494965,12,0.14675341399190722
0.1,0.02044234923,800030,0.20712676970169472,9,0.14708430353022936
0.1,0.02972990121,800031,0.20921243364505215,14,0.14887029140759531
0.1,0.02251236156,800032,0.20795391495337465,13,0.14742789963758962
0.1,0.03866941375,800033,0.21155857402812392,12,0.15117416025973396
0.1,0.05223901756,800034,0.21702326033654351,14,0.1556738461219539
0.1,0.01166163844,800035,0.20604065080863604,15,0.14599152787497349
0.1,0.01817512215,800036,0.2072155036448404,14,0.14674739310720769
0.1,0.03791306068,800037,0.21169653877075925,14,0.1509554390793289
0.1,0.0569420759,800038,0.21867366720994752,15,0.15749331990785231
0.1,0.03898905098,800039,0.21181735849044589,13,0.15126609412039124
0.1,0.01857526638,800040,0.20707929913097706,14,0.14680355647845217
0.1,0.03106607447,800041,0.20924586982549867,14,0.14918124497908941
0.1,0.04513295773,800042,0.21409324588221901,17,0.15317125745215576
0.1,0.05374549761,800043,0.2171343539259406,15,0.15624377212941684
0.1,0.02353647923,800044,0.20779359388299931,15,0.14760901974144333
0.1,0.04764605362,800045,0.21510779029533311,16,0.15401945436458644
0.1,0.02807616885,800046,0.20897656591638439,15,0.1485072459295543
0.1,0.03931953966,800047,0.21195526815057802,15,0.15136007532071316
0.1,0.02716885996,800048,0.20857381725678084,17,0.14831565708789615
0.1,0.00698118721,800049,0.20551277317859573,15,0.14564837309650641
0.1,0.04088089995,800050,0.21227803079152233,16,0.15182584074687536
0.1,0.02407776435,800051,0.20779865454880855,16,0.14770834540109476
0.1,0.05023960699,800052,0.215966664486474,13,0.15493635420600607
0.1,0.03368755698,800053,0.21051557237543048,13,0.1498222936005924
0.1,0.01511315076,800054,0.20601172373632717,15,0.14635131314928887
0.1,0.03312692105,800055,0.21035540644152567,15,0.14968023637931305
0.1,0.04923284634,800056,0.21521117598153255,14,0.15457765913054261
0.1,0.0510249264,800057,0.21630712767153989,10,0.1552232337758819
0.1,0.03487509509,800058,0.21057229337916705,14,0.15012843287145616
0.1,0.03202207048,800059,0.20982557395590046,14,0.14940862239669619
0.1,0.007325868558,800060,0.20596331079974145,15,0.14566710467847796
0.1,0.02458961247,800061,0.20819588776678849,15,0.14780393073123677
0.1,0.02127135859,800062,0.20704000155380781,15,0.14722005642073577
0.1,0.0142091091,800063,0.2063159715492856,14,0.14624810615327391
0.1,0.03250977608,800064,0.21020140155623318,15,0.14952943725107032
0.1,0.07151424191,800065,0.225978161390674,15,0.16388002064308341
0.1,0.04808169009,800066,0.21527930361319997,15,0.15417125772059256
0.1,0.02517246374,800067,0.20820390102802394,16,0.14791550656519264
0.1,0.01260111688,800068,0.20605790252111947,15,0.14607899847933323
0.1,0.00726589075,800069,0.20559813762973539,15,0.14566328561605479
0.1,0.0170643507,800070,0.20654354095478739,15,0.14659335661327927
0.1,0.0387340239,800071,0.21180732328725041,16,0.15119075511394992
0.1,0.06608102918,800072,0.22318924970444018,17,0.16137437157854026
0.1,0.06640764383,800073,0.22306521583319741,16,0.16152012346353556
0.1,0.05343718018,800074,0.21728864599371306,15,0.15612755110594156
0.1,0.078149546,800075,0.22972562487850356,15,0.16712492586458838
0.1,0.03393245339,800076,0.21027651714314921,14,0.1498830058236075
0.1,0.0652103708,800077,0.22270226512153224,15,0.16098567573365816
0.1,0.03837018451,800078,0.21163197311338583,14,0.15108542920252155
0.1,0.01833772262,800079,0.20685743613685637,13,0.14677063811306867
0.1,0.02095071735,800080,0.2074945308501186,13,0.14716737043909353
0.1,0.02383549377,800081,0.20811435491253807,13,0.14766363789725381
0.1,0.08211141684,800082,0.23207292825129766,14,0.16914900571847444
0.1,0.01187032729,800083,0.2062828097170083,14,0.14600855424480336
0.1,0.04636784315,800084,0.21439190209148123,15,0.15358372184142643
0.1,0.02642177633,800085,0.20827141638793861,15,0.14816286125486888
0.1,0.03737867851,800086,0.21144264185178291,14,0.15080580291989806
0.1,0.0188835136,800087,0.20699197601228428,14,0.1468466300304892
0.1,0.06317543354,800088,0.22162617461220468,14,0.16009262489104822
0.1,0.05225432015,800089,0.21708464164065797,15,0.15568014356819276
0.1,0.05212398997,800090,0.21679669057367151,15,0.1556288119290038
0.1,0.04284405194,800091,0.21318865978742094,15,0.15243103769535096
0.1,0.009590049731,800092,0.20581028383851463,16,0.1458168158297761
0.1,0.03196449954,800093,0.21007434754990875,15,0.14939492697798737
0.1,0.0155398446,800094,0.20657107647631462,14,0.14639978655219127
0.1,0.0253371919,800095,0.20830314121074092,16,0.14794640360463548
0.1,0.02310069668,800096,0.20795967787032946,15,0.14753210969272224
0.1,0.03539712637,800097,0.21065954951368659,15,0.15026734174585699
0.1,0.03183508921,800098,0.20965138854936219,14,0.14936211200183927
0.1,0.01186954104,800099,0.20592174907685942,14,0.14600784172821815
