sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.03866941375,800033,0.21184329266774485,21,0.1511716485864443
0.1,0.05223901756,800034,0.21679968633318281,23,0.15567287793047693
0.1,0.01166163844,800035,0.20600397361239775,20,0.14598907807782815
0.1,0.01817512215,800036,0.20693455540153194,20,0.14674565952764759
0.1,0.03791306068,800037,0.21152327315691144,19,0.1509555218094154
0.1,0.0569420759,800038,0.21858386791531934,25,0.15749224253980729
0.1,0.03898905098,800039,0.21188117532710157,21,0.15126582643007647
0.1,0.01857526638,800040,0.20695883280725583,25,0.1468030255471251
0.1,0.03106607447,800041,0.20962200581733409,25,0.14918002226175231
0.1,0.04513295773,800042,0.21374139104870485,22,0.15317095774751555
0.1,0.05374549761,800043,0.21747791363071922,21,0.1562418204882759
0.1,0.02353647923,800044,0.2078097864782297,23,0.14760983618460635
0.1,0.04764605362,800045,0.21486748352085838,25,0.15401951113058757
0.1,0.02807616885,800046,0.20883369430388382,25,0.14850641382817012
0.1,0.03931953966,800047,0.21202410445075515,25,0.15136243667370963
0.1,0.02716885996,800048,0.20852334194980657,25,0.14831464914226461
0.1,0.00698118721,800049,0.20575299049313969,25,0.14564768022837649
0.1,0.04088089995,800050,0.2125275982437875,25,0.15182515248313927
0.1,0.02407776435,800051,0.20798310768276496,25,0.14770909635479904
0.1,0.05023960699,800052,0.21607966052898558,25,0.15493636216737669
0.1,0.03368755698,800053,0.21026054417189641,25,0.14982038008656245
0.1,0.01511315076,800054,0.20647556357358543,25,0.14635026920945196
0.1,0.03312692105,800055,0.21018608864208582,25,0.14968045867613641
0.1,0.04923284634,800056,0.21546966254934638,25,0.15457843792337692
0.1,0.0510249264,800057,0.21607344057444108,25,0.15522272393330863
0.1,0.03487509509,800058,0.2105697419734609,25,0.15012761737479036
0.1,0.03202207048,800059,0.20977406906109555,25,0.1494073423149474
0.1,0.007325868558,800060,0.20551491078013423,25,0.14566847354668422
0.1,0.02458961247,800061,0.20792307980339425,25,0.14780484007527339
0.1,0.02127135859,800062,0.20736755498108222,25,0.14721783919842771
0.1,0.0142091091,800063,0.20633433076069083,25,0.14624773966562965
0.1,0.03250977608,800064,0.21002157948728298,25,0.1495284160686631
0.1,0.07151424191,800065,0.22590858334465136,25,0.1638800687218947
0.1,0.04808169009,800066,0.21514140096234585,25,0.15417169960853416
0.1,0.02517246374,800067,0.20815115204423054,25,0.1479162403079459
0.1,0.01260111688,800068,0.20621186472008313,24,0.14608117812773
0.1,0.00726589075,800069,0.20569387250633006,23,0.14566376197393252
0.1,0.0170643507,800070,0.20669292951380605,25,0.14659341224794062
0.1,0.0387340239,800071,0.21198876631343053,25,0.1511910322266645
0.1,0.06608102918,800072,0.22298062184597256,25,0.16137492323894706
0.1,0.06640764383,800073,0.22355606390975935,25,0.16152148589047843
0.1,0.05343718018,800074,0.21722954100569886,25,0.15612696595674183
0.1,0.078149546,800075,0.22939493056101029,25,0.16712456364265091
0.1,0.03393245339,800076,0.21062952030850671,25,0.14988334912186002
0.1,0.0652103708,800077,0.22252527504936287,25,0.16098592610144474
0.1,0.03837018451,800078,0.21163292499089678,25,0.15108550451044173
0.1,0.01833772262,800079,0.20691433798350181,25,0.14676972572916294
0.1,0.02095071735,800080,0.20742780926819834,25,0.14716523430051268
0.1,0.02383549377,800081,0.20781825084006661,25,0.14766464812834004
0.1,0.08211141684,800082,0.23180966835397346,25,0.16914803947898263
0.1,0.01187032729,800083,0.20599296434303024,25,0.14600854334208971
0.1,0.04636784315,800084,0.21449117049716063,25,0.15358309230438374
0.1,0.02642177633,800085,0.20846524108054643,25,0.14816201557125225
0.1,0.03737867851,800086,0.21136400714644768,25,0.15080577187544605
0.1,0.0188835136,800087,0.20697583690221064,25,0.14684636759921213
0.1,0.06317543354,800088,0.22192139641011149,25,0.1600929984681751
0.1,0.05225432015,800089,0.21686235457866518,25,0.1556778140612857
0.1,0.05212398997,800090,0.21656952765956422,25,0.15562861248543322
0.1,0.04284405194,800091,0.21313571240848142,25,0.15243163432045298
0.1,0.009590049731,800092,0.20582200111913643,25,0.14581681499353275
0.1,0.03196449954,800093,0.21000427190761425,25,0.14939353171414238
0.1,0.0155398446,800094,0.20644796491613129,25,0.14640030306006621
0.1,0.0253371919,800095,0.20815296386635362,25,0.14794640739460652
0.1,0.02310069668,800096,0.2077264116159398,25,0.14753148989783879
0.1,0.03539712637,800097,0.21068242730889042,25,0.15026741448676179
0.1,0.03183508921,800098,0.20966790117699982,22,0.14936183444564041
0.1,0.01186954104,800099,0.20590703809623448,20,0.14601002224744788
