sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.02747569592,800000,0.20676285846011322,25,0.15298207446606407
0.1,0.007188864364,800001,0.20508546521280163,25,0.15021981097798109
0.1,0.0248800395,800002,0.20686911070926384,25,0.15245309889179373
0.1,0.0221793804,800003,0.20603934493174242,25,0.15195659956855664
0.1,0.01848106178,800004,0.20615395890062593,25,0.15136681154546719
0.1,0.03142242103,800005,0.20825667470175635,25,0.15387853505984855
0.1,0.0310509311,800006,0.20798828645319392,25,0.15378918769145206
0.1,0.03675466264,800007,0.20980876297079615,25,0.15527021934811489
0.1,0.03700453326,800008,0.20923508208915778,25,0.15533981401396074
0.1,0.04057261234,800009,0.21153805757591221,25,0.15638793461403908
0.1,0.02859757958,800010,0.20696443208625456,25,0.15322624520443784
0.1,0.03821258868,800011,0.21051595590768971,25,0.15568413016532862
0.1,0.0210063303,800012,0.20631968719224134,25,0.15175777701143667
0.1,0.01188283019,800013,0.20387223998939802,25,0.15057512716859239
0.1,0.04828347272,800014,0.21467826389226211,25,0.15893606368628069
0.1,0.03064076818,800015,0.20840329176607336,25,0.15369241838418737
0.1,0.03883985278,800016,0.21209194886852042,25,0.15587600909026286
0.1,0.01092681137,800017,0.20476946558013287,25,0.15048650846232614
0.1,0.004377521349,800018,0.20443018817896957,25,0.15008900845035486
0.1,0.02154861535,800019,0.2058296276524203,25,0.15184792399175395
0.1,0.03765087566,800020,0.21011728261537568,25,0.15552242464259003
0.1,0.03729671432,800021,0.21022147337457003,25,0.15542243075544362
0.1,0.004768162221,800022,0.20373786565847868,25,0.15010302362620906
0.1,0.0107195281,800023,0.20489179188243739,25,0.15046790812872965
0.1,0.03024711087,800024,0.20791115074154071,25,0.15359921607894808
0.1,0.06471081095,800025,0.22131260060607169,25,0.16555038968681407
0.1,0.04631810424,800026,0.21214861951347061,25,0.15824971750529673
0.1,0.01981325651,800027,0.20482420611384214,25,0.15156845667860383
0.1,0.01721432348,800028,0.20418504154693803,25,0.15119092350179655
