sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.05374549761,800043,0.21597020318918109,13,0.16095014505733204
0.1,0.02353647923,800044,0.20682638370411133,15,0.15218876878703402
0.1,0.04764605362,800045,0.21350071851719654,16,0.15869597939648955
0.1,0.02807616885,800046,0.20718727412519497,15,0.15309879203507806
0.1,0.03931953966,800047,0.21071855284466046,15,0.15599689957845586
0.1,0.02716885996,800048,0.20710995808261132,17,0.15290414820065976
0.1,0.00698118721,800049,0.20405175961756061,15,0.15019404485190085
0.1,0.04088089995,800050,0.21124193408970521,16,0.15646958163860994
0.1,0.02407776435,800051,0.20630015487547851,16,0.15228705849127758
0.1,0.05023960699,800052,0.21449356119559465,15,0.15962720696270763
0.1,0.03368755698,800053,0.20885244935956779,16,0.15443387279053797
0.1,0.01511315076,800054,0.20504355066492985,16,0.15090678419602718
0.1,0.03312692105,800055,0.20830585152123557,16,0.15429175705469772
0.1,0.04923284634,800056,0.21424684657023177,15,0.15926244644574483
0.1,0.0510249264,800057,0.21483205836405,15,0.15991695832859576
0.1,0.03487509509,800058,0.20929774712863339,16,0.15474483717265924
0.1,0.03202207048,800059,0.20848769279598328,15,0.15401558515027053
0.1,0.007325868558,800060,0.20442331153940557,15,0.15021354215134225
0.1,0.02458961247,800061,0.20680095162386997,16,0.1523846665758313
0.1,0.02127135859,800062,0.2061020328243183,16,0.15179131236606322
0.1,0.0142091091,800063,0.20504117299471825,13,0.1508032331117338
0.1,0.03250977608,800064,0.20840134057940835,16,0.15413643250548692
0.1,0.07151424191,800065,0.22432687651728672,15,0.16869683006868075
0.1,0.04808169009,800066,0.21367141107605658,16,0.15885060890887173
0.1,0.02517246374,800067,0.20685788101914365,17,0.15249750051026287
0.1,0.01260111688,800068,0.20454652643459306,15,0.15063302876372212
0.1,0.00726589075,800069,0.20426685626521246,15,0.15020923666253541
0.1,0.0170643507,800070,0.20535280206005074,13,0.15115480840880241
0.1,0.0387340239,800071,0.21050233989894623,16,0.15582582352073138
0.1,0.06608102918,800072,0.22152648871719677,17,0.16615742332096833
0.1,0.06640764383,800073,0.22235356414287447,16,0.16630577160435137
0.1,0.05343718018,800074,0.21593930180381998,15,0.16083240012898281
0.1,0.078149546,800075,0.22801967223499317,16,0.1719848213305519
0.1,0.03393245339,800076,0.20881323506045799,15,0.15449711800186389
0.1,0.0652103708,800077,0.22095611668849222,16,0.16576234592224631
0.1,0.03837018451,800078,0.21032493842398078,15,0.15571755005159521
0.1,0.01833772262,800079,0.205796599521409,17,0.15133435448368115
0.1,0.02095071735,800080,0.20605038279306837,16,0.15173693183622552
0.1,0.02383549377,800081,0.20652485956153291,15,0.15224128810010079
0.1,0.08211141684,800082,0.23016879193195217,15,0.17403359227552401
0.1,0.01187032729,800083,0.20480270235551506,15,0.15056111845295006
0.1,0.04636784315,800084,0.21318927720698683,16,0.15825396237667627
0.1,0.02642177633,800085,0.20710050480455716,15,0.15274989338872247
0.1,0.03737867851,800086,0.20935089574055002,15,0.15543508497361916
0.1,0.0188835136,800087,0.20561931894340513,14,0.15141160777209089
0.1,0.06317543354,800088,0.21962406271281501,14,0.16485803845925895
0.1,0.05225432015,800089,0.2152366746480083,16,0.16038039526030562
0.1,0.05212398997,800090,0.21525124203124929,15,0.16033004983165289
0.1,0.04284405194,800091,0.21182602831460204,15,0.15708533254792481
0.1,0.009590049731,800092,0.20456793378079188,17,0.15036497428479983
0.1,0.03196449954,800093,0.20828030613860521,15,0.15399994822267665
0.1,0.0155398446,800094,0.20472823573177071,14,0.15095845346548775
0.1,0.0253371919,800095,0.20708267835313668,15,0.15253041017476013
0.1,0.02310069668,800096,0.20642204735302291,16,0.1521080525909542
0.1,0.03539712637,800097,0.20944098345194218,16,0.15488566107441323
0.1,0.03183508921,800098,0.20829226315399865,15,0.15396740669370571
0.1,0.01186954104,800099,0.20414148039996258,14,0.15056059723122425
