sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.03106607447,800041,0.21293915600222393,15,0.1402015740220571
0.1,0.04513295773,800042,0.21660916476549061,17,0.14405788441900549
0.1,0.05374549761,800043,0.22058866159843327,16,0.14703337424631668
0.1,0.02353647923,800044,0.21061913223258194,15,0.13867816076645528
0.1,0.04764605362,800045,0.21778163893294372,16,0.14487913243314127
0.1,0.02807616885,800046,0.2110605694272211,15,0.13954693468800775
0.1,0.03931953966,800047,0.21487198930305129,15,0.14230598007119771
0.1,0.02716885996,800048,0.21128576239794336,17,0.13936014152173187
0.1,0.00698118721,800049,0.2082236614329212,16,0.13678269102068447
0.1,0.04088089995,800050,0.21477941726906727,16,0.14275523936440745
0.1,0.02407776435,800051,0.21004416084415684,16,0.13877443151240246
0.1,0.05023960699,800052,0.21860188633423244,15,0.14576938106768739
0.1,0.03368755698,800053,0.21324572157683913,16,0.1408156034496606
0.1,0.01511315076,800054,0.20914608660117068,16,0.13746181887053008
0.1,0.03312692105,800055,0.21271992427784522,16,0.14068064777470671
0.1,0.04923284634,800056,0.21899048775926563,16,0.14542077690495539
0.1,0.0510249264,800057,0.21910798019446739,15,0.14604569054725183
0.1,0.03487509509,800058,0.21314653870510367,16,0.14111412420049582
0.1,0.03202207048,800059,0.21287788065462618,15,0.14041782844334441
0.1,0.007325868558,800060,0.20811722616391093,15,0.13680158692671054
0.1,0.02458961247,800061,0.21057368696286644,16,0.13886782845522
0.1,0.02127135859,800062,0.20970842325094308,16,0.13830179652524591
0.1,0.0142091091,800063,0.20903593426223566,13,0.13736181225258509
0.1,0.03250977608,800064,0.21259480026131466,14,0.14053120454306611
0.1,0.07151424191,800065,0.22922539770308983,13,0.15444492724236586
0.1,0.04808169009,800066,0.21783924316815642,15,0.14502667540179384
0.1,0.02517246374,800067,0.21095926714492966,16,0.13897434574660344
0.1,0.01260111688,800068,0.20852928533543932,15,0.13720210141597464
0.1,0.00726589075,800069,0.20776801159507857,16,0.13679861867157439
0.1,0.0170643507,800070,0.20930131854323938,15,0.13769652574871405
0.1,0.0387340239,800071,0.21451854123271852,17,0.14214226018331344
0.1,0.06608102918,800072,0.22618461169285833,17,0.15201253297072639
0.1,0.06640764383,800073,0.22610766642087074,16,0.15215269059366024
0.1,0.05343718018,800074,0.22026089413463473,16,0.14691982356419933
0.1,0.078149546,800075,0.23327654300003603,15,0.15760109473799228
0.1,0.03393245339,800076,0.21314203171150564,15,0.14087620871094517
0.1,0.0652103708,800077,0.22558813097049132,16,0.15163391405322454
0.1,0.03837018451,800078,0.21429088621908166,15,0.14204021145988369
0.1,0.01833772262,800079,0.20966105142766617,17,0.13786755027014275
0.1,0.02095071735,800080,0.20995593132829496,16,0.13824978785656364
0.1,0.02383549377,800081,0.21051546709476249,15,0.13872929449532509
0.1,0.08211141684,800082,0.23552591229830194,16,0.15956828006605164
0.1,0.01187032729,800083,0.20837913353395321,15,0.13713239790503182
0.1,0.04636784315,800084,0.2172972573286544,16,0.14445753763106625
0.1,0.02642177633,800085,0.21104777018655704,14,0.13921332029828934
0.1,0.03737867851,800086,0.21457551750777965,14,0.14177004226062639
0.1,0.0188835136,800087,0.20945975510421722,15,0.13794057118096928
0.1,0.06317543354,800088,0.22466250210322966,15,0.15076759687912245
0.1,0.05225432015,800089,0.21933922284603663,16,0.14648704191172818
0.1,0.05212398997,800090,0.2196841360713625,13,0.14643870519519356
0.1,0.04284405194,800091,0.21553991823555327,15,0.14334215935675931
0.1,0.009590049731,800092,0.20875603246544758,17,0.13694616229403492
0.1,0.03196449954,800093,0.21232970138050214,15,0.14040487576585869
0.1,0.0155398446,800094,0.20927774894420351,14,0.13750972605311301
0.1,0.0253371919,800095,0.21077088667910007,16,0.13900367219946058
0.1,0.02310069668,800096,0.21040772036710281,16,0.13860178762388001
0.1,0.03539712637,800097,0.21390215396577394,16,0.14124632193158795
0.1,0.03183508921,800098,0.21207367560680468,15,0.14037352428662087
0.1,0.01186954104,800099,0.20858042570469801,14,0.13713024311278013
