sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.02747569592,800000,0.20894495858211981,25,0.14838535979593134
0.1,0.007188864364,800001,0.2058167159890239,25,0.14566513370542111
0.1,0.0248800395,800002,0.20822806350405809,25,0.14786426790697429
0.1,0.0221793804,800003,0.20790445887538361,25,0.14737488396037712
0.1,0.01848106178,800004,0.2068486168682378,25,0.14679429997324286
0.1,0.03142242103,800005,0.20935896194180323,25,0.14926813424625096
0.1,0.0310509311,800006,0.20942767995083236,25,0.14917988052523787
0.1,0.03675466264,800007,0.21092537683468343,25,0.15063755026952461
0.1,0.03700453326,800008,0.21134842515754929,25,0.15070727509055548
0.1,0.04057261234,800009,0.21275682916111843,25,0.15173717357965025
0.1,0.02859757958,800010,0.20914839387678191,25,0.14862498933141058
0.1,0.03821258868,800011,0.21215898127898325,25,0.15104495940875726
0.1,0.0210063303,800012,0.20742056004094714,25,0.14717957954669866
0.1,0.01188283019,800013,0.20602064145933874,25,0.14601589037668036
0.1,0.04828347272,800014,0.21507572558749505,25,0.15424820779524304
0.1,0.03064076818,800015,0.20923551775279103,25,0.14908469533892649
0.1,0.03883985278,800016,0.21163268751949071,25,0.1512259095197353
0.1,0.01092681137,800017,0.20563141376050842,25,0.14593017410874551
0.1,0.004377521349,800018,0.2054750999376424,25,0.14553770315071626
0.1,0.02154861535,800019,0.20683772978181272,25,0.14726989146414646
0.1,0.03765087566,800020,0.21122689944014833,25,0.15088686386752442
0.1,0.03729671432,800021,0.21157989326882076,25,0.1507880157344724
0.1,0.004768162221,800022,0.20504430173596064,25,0.14555111998914116
0.1,0.0107195281,800023,0.20597440767565939,25,0.14591215748386427
0.1,0.03024711087,800024,0.20921349278098661,25,0.14899291862887951
0.1,0.06471081095,800025,0.22209678322189166,25,0.16077054747497502
0.1,0.04631810424,800026,0.21455938813855427,25,0.15357288062256061
0.1,0.01981325651,800027,0.20734300898618183,25,0.14698967391727788
0.1,0.01721432348,800028,0.20694587996444397,25,0.14661744724513762
0.1,0.01822256313,800029,0.2065514542886154,25,0.14675783562289613
0.1,0.02044234923,800030,0.20693826433742282,25,0.14709167518885749
0.1,0.02972990121,800031,0.20929783871341209,25,0.14887865155532015
0.1,0.02251236156,800032,0.207633841266226,25,0.14743197578507716
0.1,0.03866941375,800033,0.21176061622885309,25,0.15117575589859106
0.1,0.05223901756,800034,0.21682653200726257,25,0.15567793845502714
0.1,0.01166163844,800035,0.20579073495876332,25,0.14599156692102358
0.1,0.01817512215,800036,0.20733334099301917,25,0.146750689464451
0.1,0.03791306068,800037,0.2116520428748106,25,0.15096192569194386
0.1,0.0569420759,800038,0.21894259801426219,25,0.15749763955188351
0.1,0.03898905098,800039,0.21195840445572953,25,0.15127014733127567
0.1,0.01857526638,800040,0.20683670966113943,25,0.14680516084003184
0.1,0.03106607447,800041,0.20942807068349317,25,0.14918076787629686
0.1,0.04513295773,800042,0.21388597637176315,25,0.1531746616328992
0.1,0.05374549761,800043,0.21715099426148479,25,0.15624679904469407
