sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.02747569592,800000,0.2059155440764997,25,0.15763051255674634
0.1,0.007188864364,800001,0.20315787560116058,25,0.15482462796274124
0.1,0.0248800395,800002,0.20531978806589907,25,0.15709319624680868
0.1,0.0221793804,800003,0.20464374328584456,25,0.15658979307129589
0.1,0.01848106178,800004,0.20418492850959302,25,0.15599030003833214
0.1,0.03142242103,800005,0.20681651668406076,25,0.15854206358760947
0.1,0.0310509311,800006,0.20705184182964079,25,0.15845114909258198
0.1,0.03675466264,800007,0.20836037164135437,25,0.15995303965125793
0.1,0.03700453326,800008,0.20842870857494333,25,0.16002399951961016
0.1,0.04057261234,800009,0.20953029277752092,25,0.16108527389062663
0.1,0.02859757958,800010,0.20618419882460179,25,0.15787815206668127
0.1,0.03821258868,800011,0.20877422753440986,25,0.16037404440453124
0.1,0.0210063303,800012,0.20452137832166703,25,0.15638822899997093
0.1,0.01188283019,800013,0.20332525390888218,25,0.15518430498919519
0.1,0.04828347272,800014,0.21254139963873453,25,0.16367035215531775
0.1,0.03064076818,800015,0.2068917275081586,25,0.1583522009811793
0.1,0.03883985278,800016,0.20902033642787829,25,0.16055857284724087
0.1,0.01092681137,800017,0.20311421708563146,25,0.15509766913214565
0.1,0.004377521349,800018,0.20280992326700778,25,0.15469384187687599
0.1,0.02154861535,800019,0.20490912422242247,25,0.15647987355241408
0.1,0.03765087566,800020,0.20848465573213104,25,0.16021010262643237
0.1,0.03729671432,800021,0.20858841119795624,25,0.16010761712681668
0.1,0.004768162221,800022,0.20288931011666078,25,0.15470830450251993
0.1,0.0107195281,800023,0.20330489202957544,25,0.15507998478638471
0.1,0.03024711087,800024,0.20660116207427476,21,0.1582588701945373
0.1,0.06471081095,800025,0.21943639910523477,24,0.17037704041836249
0.1,0.04631810424,800026,0.21165003219526807,25,0.16297626463337578
0.1,0.01981325651,800027,0.20454863263618656,25,0.15619251061588973
0.1,0.01721432348,800028,0.20393207087429113,25,0.15580774118333238
0.1,0.01822256313,800029,0.2039510068184171,25,0.15595100522769306
0.1,0.02044234923,800030,0.20460980645010457,25,0.1562947590792198
0.1,0.02972990121,800031,0.20645469840353342,25,0.15813581852282216
0.1,0.02251236156,800032,0.20488863443804292,25,0.15664741154914097
0.1,0.03866941375,800033,0.20880216786129177,25,0.16050903979827011
