sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.01857526638,800040,0.20528619451936009,15,0.15136904684669253
0.1,0.03106607447,800041,0.20822108485158228,15,0.15378270904711935
0.1,0.04513295773,800042,0.21227129033006803,14,0.15783478360389083
0.1,0.05374549761,800043,0.21594008521177654,14,0.1609515831827307
0.1,0.02353647923,800044,0.20654854360879729,16,0.15218590416005429
0.1,0.04764605362,800045,0.2133774376076808,15,0.15869830349634081
0.1,0.02807616885,800046,0.20742058706611308,15,0.15309881806935985
0.1,0.03931953966,800047,0.21026554926500837,14,0.15599724005396851
0.1,0.02716885996,800048,0.20749975463891931,12,0.15290647051706688
0.1,0.00698118721,800049,0.20429399262322923,12,0.15019315051357485
0.1,0.04088089995,800050,0.21107428614597007,13,0.15646928827061826
0.1,0.02407776435,800051,0.20648865882483913,14,0.15228798868832813
0.1,0.05023960699,800052,0.21498386781175163,16,0.15963226737220415
0.1,0.03368755698,800053,0.2088762252537556,14,0.15443284627248655
0.1,0.01511315076,800054,0.2050908086903783,15,0.15090795443566568
0.1,0.03312692105,800055,0.20870949798476274,15,0.15428929375714021
0.1,0.04923284634,800056,0.21396200976944219,14,0.15926345982056325
0.1,0.0510249264,800057,0.21452371914160401,15,0.15991884597078093
0.1,0.03487509509,800058,0.20917850199927163,14,0.15474423758624953
0.1,0.03202207048,800059,0.20875043691467177,15,0.15401622292729175
0.1,0.007325868558,800060,0.20422365061644851,16,0.1502138532279321
0.1,0.02458961247,800061,0.20669194184927822,15,0.15238470978971919
0.1,0.02127135859,800062,0.20614297030023848,14,0.15178951133347726
0.1,0.0142091091,800063,0.205563700273105,13,0.15080239021631034
0.1,0.03250977608,800064,0.20883030046083192,13,0.15413424322190056
0.1,0.07151424191,800065,0.22436824525161531,14,0.16869709515258224
0.1,0.04808169009,800066,0.21369943254059215,14,0.15885011927751952
0.1,0.02517246374,800067,0.20714840125872758,13,0.15250146764960412
0.1,0.01260111688,800068,0.20461924801856063,15,0.1506311026611824
0.1,0.00726589075,800069,0.20377086265555028,14,0.15021004500852692
0.1,0.0170643507,800070,0.20515288927777117,15,0.15115487215447398
0.1,0.0387340239,800071,0.2103632903217838,13,0.1558239419682628
0.1,0.06608102918,800072,0.22177885236506717,15,0.16615731924613458
0.1,0.06640764383,800073,0.22178276711272057,14,0.16630580435825348
0.1,0.05343718018,800074,0.21589805266252793,15,0.16083220089423514
0.1,0.078149546,800075,0.22780850339877212,15,0.17198511010893769
0.1,0.03393245339,800076,0.20882690645510874,14,0.15449632219601711
0.1,0.0652103708,800077,0.22129463736801305,13,0.16576454808656693
0.1,0.03837018451,800078,0.21025546630516406,16,0.1557194232759978
0.1,0.01833772262,800079,0.20553833977685876,17,0.15133142891398149
0.1,0.02095071735,800080,0.20595620702920234,15,0.15173586179163095
0.1,0.02383549377,800081,0.20657347726344699,14,0.15224255063477496
0.1,0.08211141684,800082,0.23013748199679976,15,0.17403424238411244
0.1,0.01187032729,800083,0.2049009198947952,14,0.15055931336409242
0.1,0.04636784315,800084,0.21290612029150299,15,0.15825363476647028
0.1,0.02642177633,800085,0.20698142666320968,15,0.15274920575483206
0.1,0.03737867851,800086,0.20966619743977857,15,0.15543341841859357
0.1,0.0188835136,800087,0.20562881914827605,15,0.15141287465782702
0.1,0.06317543354,800088,0.22015268589995166,14,0.16485710373203794
0.1,0.05225432015,800089,0.21556303685630473,14,0.16038001525368031
0.1,0.05212398997,800090,0.21598730413126963,14,0.16033273458517738
0.1,0.04284405194,800091,0.21146549534740053,15,0.1570858491682624
0.1,0.009590049731,800092,0.20442873005167364,14,0.15036478536077719
0.1,0.03196449954,800093,0.20887407506093231,9,0.15400280365535113
0.1,0.0155398446,800094,0.20517627270309199,13,0.15095916246413432
0.1,0.0253371919,800095,0.20682190525468525,15,0.15252991427488446
0.1,0.02310069668,800096,0.20668394804313317,14,0.15210656099804362
0.1,0.03539712637,800097,0.20941119813488296,17,0.15488442192279689
0.1,0.03183508921,800098,0.20831188826633384,15,0.1539672837641155
0.1,0.01186954104,800099,0.20490115663997616,14,0.15055971667734697
