sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.01511315076,800054,0.20903178327066965,25,0.13746050496809098
0.1,0.03312692105,800055,0.2128235514608553,25,0.14068157597298811
0.1,0.04923284634,800056,0.21844893995421874,25,0.145420067949181
0.1,0.0510249264,800057,0.21889998891518705,25,0.14604584158505066
0.1,0.03487509509,800058,0.21327567509387899,25,0.14111296846682309
0.1,0.03202207048,800059,0.21246011352791636,25,0.14041646784290068
0.1,0.007325868558,800060,0.20844019768399594,25,0.13680297765427024
0.1,0.02458961247,800061,0.2108049767940316,25,0.13886610838592175
0.1,0.02127135859,800062,0.20997957319585403,25,0.13829978287830486
0.1,0.0142091091,800063,0.2089971236064542,25,0.13736150481027004
0.1,0.03250977608,800064,0.21256409545718957,25,0.14053159133900384
0.1,0.07151424191,800065,0.22895801943657801,25,0.15444509599910175
0.1,0.04808169009,800066,0.21795438595763519,25,0.14502591969791642
0.1,0.02517246374,800067,0.2108664982298549,25,0.13897415949973485
0.1,0.01260111688,800068,0.20843105674141998,25,0.13719991288253622
0.1,0.00726589075,800069,0.20822791352725598,25,0.13679874516762125
0.1,0.0170643507,800070,0.20933513025816794,25,0.13769612700692296
0.1,0.0387340239,800071,0.21465856171999934,25,0.14214119535203606
0.1,0.06608102918,800072,0.22629120323483934,25,0.15201183906627941
0.1,0.06640764383,800073,0.22617462314291314,25,0.15215347355860739
0.1,0.05343718018,800074,0.22015442137560529,25,0.14691915502458847
0.1,0.078149546,800075,0.23263749012824636,25,0.15759844235387391
0.1,0.03393245339,800076,0.21305516955350537,25,0.14087632785060142
0.1,0.0652103708,800077,0.22571625117616781,25,0.1516341389478397
0.1,0.03837018451,800078,0.21427773053795726,25,0.14204031034125525
0.1,0.01833772262,800079,0.20932135324994236,25,0.13786483933586627
0.1,0.02095071735,800080,0.20997020075358205,25,0.13824944659058691
0.1,0.02383549377,800081,0.21046825978704095,25,0.13872992600576109
0.1,0.08211141684,800082,0.2349184031272811,25,0.15956687759529908
0.1,0.01187032729,800083,0.20851825582360739,25,0.1371323306867531
0.1,0.04636784315,800084,0.21723907196179446,25,0.1444575145556882
0.1,0.02642177633,800085,0.21126944659791522,25,0.13921178653508731
0.1,0.03737867851,800086,0.21409366368868474,25,0.14176964045512797
0.1,0.0188835136,800087,0.20954555785108184,25,0.13794030077256539
0.1,0.06317543354,800088,0.22470223207820333,25,0.15076769994883618
0.1,0.05225432015,800089,0.21962698903797523,25,0.14648693773362362
0.1,0.05212398997,800090,0.21951386615872492,25,0.14643849523465244
0.1,0.04284405194,800091,0.21605814348193095,25,0.14334159969191085
0.1,0.009590049731,800092,0.20846919064527672,25,0.13694553832116449
0.1,0.03196449954,800093,0.21245999273320407,25,0.14040323202235308
0.1,0.0155398446,800094,0.20933270010255936,25,0.13750912310898136
0.1,0.0253371919,800095,0.21091824726406141,25,0.13900463639143679
0.1,0.02310069668,800096,0.21049520581824629,25,0.13860160019522139
0.1,0.03539712637,800097,0.21334949226869415,25,0.14124632368046228
0.1,0.03183508921,800098,0.2123411427770989,25,0.14037211134944569
0.1,0.01186954104,800099,0.20876322062276439,25,0.13713199791481928
